query,join_size,true_subs,est_subs,true_subs_vec,est_subs_vec,label,qry_lvl_l1
t_673,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_674,2,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.0035992362826084
t_675,2,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,mi t$mi_idx t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.007839380446642
t_676,2,ci t$mi_idx t$mi t$ci mi_idx$ci mi$mi mi_idx,ci t$mi_idx t$mi t$ci mi_idx$ci mi$mi mi_idx,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0]]",Optimal,0.0
t_677,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_678,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_679,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0261046616085673
t_68,2,mk t$mc mk$mc t,mk t$mc mk$mc t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]",Optimal,0.0
t_680,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_681,2,mi_idx t$ci mi_idx$mi mi_idx$ci t$mi t$ci mi,mi_idx t$ci mi_idx$mi mi_idx$ci t$mi t$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_682,2,mi_idx t$ci mi_idx$ci t$mi t$ci mi$mi mi_idx,ci t$ci mi_idx$mi_idx t$ci mi$mi t$mi mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]",Optimal,0.2039827881211484
t_683,2,mi_idx t$mi t$mi mi_idx$ci t$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0576952943280798
t_684,2,ci t$ci mi_idx$mi_idx t$ci mi$mi t$mi mi_idx,ci t$ci mi_idx$mi_idx t$ci mi$mi t$mi mi_idx,"[[0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]",Optimal,0.0
t_685,2,mi t$mi_idx t$mi mi_idx$ci t$ci mi$ci mi_idx,mi t$mi_idx t$mi mi_idx$ci t$ci mi$ci mi_idx,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",SubOptimal,0.0082260124752647
t_686,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0
t_687,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_688,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi t$mi_idx t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.7082263727849973
t_689,2,mi mi_idx$mi_idx t$mi t$ci mi_idx$ci mi$ci t,mi_idx t$mi mi_idx$mi t$ci mi_idx$ci t$ci mi,"[[1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.091971925587839
t_69,2,mk t$mc mk$mc t,mk t$mc mk$mc t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]",SubOptimal,0.0
t_690,2,mi t$ci t$ci mi$ci mi_idx$mi_idx t$mi mi_idx,ci t$ci mi$ci mi_idx$mi t$mi_idx t$mi mi_idx,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0]]",Optimal,0.2919791163197363
t_691,2,ci t$mi_idx t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.1247004150862624
t_692,2,mi t$mi_idx t$ci t$mi mi_idx$ci mi_idx$ci mi,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.0026900620594422
t_693,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_694,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_695,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_696,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_697,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_698,2,ci t$mi_idx t$ci mi_idx$mi t$ci mi$mi mi_idx,ci t$mi_idx t$mi t$ci mi_idx$ci mi$mi mi_idx,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0]]",Optimal,0.0172498256654274
t_699,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0370859086486338
t_7,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_70,2,mk t$mc mk$mc t,mk t$mc mk$mc t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]",Optimal,0.0
t_700,2,mi t$mi mi_idx$mi_idx t$ci mi$ci t$ci mi_idx,mi t$mi_idx t$mi mi_idx$ci t$ci mi$ci mi_idx,"[[1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.072798385014443
t_701,2,mi mi_idx$mi_idx t$mi t$ci mi$ci t$ci mi_idx,mi_idx t$mi t$mi mi_idx$ci t$ci mi_idx$ci mi,"[[1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.2048472609430767
t_702,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.0735614901805042
t_703,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi$ci mi_idx,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.1264689951401781
t_704,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.0784631660153419
t_705,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_706,2,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_707,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",SubOptimal,0.2124092775183556
t_708,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_709,2,ci t$ci mi_idx$mi_idx t$ci mi$mi t$mi mi_idx,ci t$ci mi_idx$ci mi$mi_idx t$mi t$mi mi_idx,"[[0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]",Optimal,0.0072581838722725
t_71,2,mk t$mc mk$mc t,mk t$mc mk$mc t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0]]",Optimal,0.0
t_710,2,mi_idx t$mi t$ci t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$ci t$mi t$ci mi_idx$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0298591209180727
t_711,2,mi_idx t$mi t$ci t$ci mi_idx$mi mi_idx$ci mi,mi_idx t$mi mi_idx$mi t$ci mi_idx$ci t$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1]]",SubOptimal,0.1001888911388262
t_712,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,mi_idx t$mi t$ci t$mi mi_idx$ci mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]]",Optimal,0.0
t_713,2,mi_idx t$ci t$ci mi_idx$mi mi_idx$mi t$ci mi,mi_idx t$ci t$ci mi_idx$mi t$mi mi_idx$ci mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1]]",Optimal,0.0097744160657357
t_714,2,mi_idx t$mi t$ci t$mi mi_idx$ci mi$ci mi_idx,mi t$mi_idx t$ci t$mi mi_idx$ci mi$ci mi_idx,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1]]",Optimal,0.1247727438679996
